Calculation1,School,City,County/State/ Territory,Count,All,Female,Male
LOWELL HIGH SCHOOL52970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,App,396,223,173
LOWELL HIGH SCHOOL52970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Adm,178,91,87
LOWELL HIGH SCHOOL52970,LOWELL HIGH SCHOOL,San Francisco,San Francisco,Enr,22,6,16
LOWER LAKE HIGH SCHOOL51870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,App,16,12,
LOWER LAKE HIGH SCHOOL51870,LOWER LAKE HIGH SCHOOL,Lower Lake,Lake,Adm,4,,
LUTHER BURBANK HIGH SCHOOL52719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,App,23,20,
LUTHER BURBANK HIGH SCHOOL52719,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,Adm,11,10,
LYNBROOK HIGH SCHOOL53463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,App,309,159,150
LYNBROOK HIGH SCHOOL53463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Adm,180,97,83
LYNBROOK HIGH SCHOOL53463,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Enr,20,5,15
LYNWOOD HIGH SCHOOL51885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,App,56,36,20
LYNWOOD HIGH SCHOOL51885,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,Adm,13,11,
MADERA HIGH SCHOOL51890,MADERA HIGH SCHOOL,Madera,Madera,App,14,7,7
MADERA HIGH SCHOOL51890,MADERA HIGH SCHOOL,Madera,Madera,Adm,9,6,3
MADERA HIGH SCHOOL51890,MADERA HIGH SCHOOL,Madera,Madera,Enr,4,3,
MADERA SOUTH HIGH SCHOOL51874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,App,24,18,6
MADERA SOUTH HIGH SCHOOL51874,MADERA SOUTH HIGH SCHOOL,Madera,Madera,Adm,17,15,
MAGNOLIA HIGH SCHOOL50083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,App,17,12,5
MAGNOLIA HIGH SCHOOL50083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Adm,11,6,5
MAGNOLIA HIGH SCHOOL50083,MAGNOLIA HIGH SCHOOL,Anaheim,Orange,Enr,4,3,
MAKING WAVES ACADEMY54553,MAKING WAVES ACADEMY,Richmond,Contra Costa,App,20,10,10
MAKING WAVES ACADEMY54553,MAKING WAVES ACADEMY,Richmond,Contra Costa,Adm,8,3,5
MALIBU HIGH SCHOOL51896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,App,40,24,16
MALIBU HIGH SCHOOL51896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Adm,20,9,11
MALIBU HIGH SCHOOL51896,MALIBU HIGH SCHOOL,Malibu,Los Angeles,Enr,4,,3
MAMMOTH HIGH SCHOOL51892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,App,8,7,
MAMMOTH HIGH SCHOOL51892,MAMMOTH HIGH SCHOOL,Mammoth Lakes,Mono,Adm,4,4,
MANTECA HIGH SCHOOL51900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,App,10,9,
MANTECA HIGH SCHOOL51900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Adm,10,9,
MANTECA HIGH SCHOOL51900,MANTECA HIGH SCHOOL,Manteca,San Joaquin,Enr,4,4,
MANUAL ARTS SENIOR HIGH SCHOOL51700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,App,29,18,10
MANUAL ARTS SENIOR HIGH SCHOOL51700,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,Adm,9,7,
MAR VISTA HIGH SCHOOL51242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,App,23,16,7
MAR VISTA HIGH SCHOOL51242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,Adm,11,9,
MARCO ANTONIO FIREBAUGH HS52039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,App,45,38,7
MARCO ANTONIO FIREBAUGH HS52039,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,Adm,10,8,
MARIA CARRILLO HIGH SCHOOL53386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,App,67,37,30
MARIA CARRILLO HIGH SCHOOL53386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Adm,27,13,14
MARIA CARRILLO HIGH SCHOOL53386,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Enr,9,5,4
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,App,50,32,18
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Adm,22,15,7
MARINA HIGH SCHOOL51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,Enr,3,,
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,App,5,,
MARINA HIGH SCHOOL51938,MARINA HIGH SCHOOL,Marina,Monterey,Adm,3,,
MARIPOSA COUNTY HIGH SCHOOL51910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,App,5,,
MARIPOSA COUNTY HIGH SCHOOL51910,MARIPOSA COUNTY HIGH SCHOOL,Mariposa,Mariposa,Adm,3,,
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,App,134,81,53
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Adm,43,31,12
MARK KEPPEL HIGH SCHOOL50055,MARK KEPPEL HIGH SCHOOL,Alhambra,Los Angeles,Enr,5,4,
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,App,66,50,16
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Adm,25,12,13
MARTIN LUTHER KING HIGH SCHOOL52567,MARTIN LUTHER KING HIGH SCHOOL,Riverside,Riverside,Enr,4,,
MARYSVILLE HIGH SCHOOL51925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,App,6,,
MARYSVILLE HIGH SCHOOL51925,MARYSVILLE HIGH SCHOOL,Marysville,Yuba,Adm,5,,3
MATH SCI TECH MAGNT ACD AT RHS54436,MATH SCI TECH MAGNT ACD AT RHS,Los Angeles,Los Angeles,App,23,16,7
MATH SCI TECH MAGNT ACD AT RHS54436,MATH SCI TECH MAGNT ACD AT RHS,Los Angeles,Los Angeles,Adm,3,,
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,App,31,22,9
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Adm,13,10,3
MAYFAIR HIGH SCHOOL51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,Enr,6,5,
MAYWOOD ACADEMY HIGH SCHOOL53998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,App,9,8,
MAYWOOD ACADEMY HIGH SCHOOL53998,MAYWOOD ACADEMY HIGH SCHOOL,Maywood,Los Angeles,Adm,5,5,
MAYWOOD CTR ENRICHED STUDIES50551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,App,12,8,
MAYWOOD CTR ENRICHED STUDIES50551,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,Adm,3,,
MCKINLEYVILLE HIGH SCHOOL51948,MCKINLEYVILLE HIGH SCHOOL,Mckinleyville,Humboldt,Adm,3,,
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,App,158,83,74
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Adm,62,32,29
MENLO ATHERTON HIGH SCHOOL50170,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Enr,15,7,7
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,App,13,10,
MERCED HIGH SCHOOL51963,MERCED HIGH SCHOOL,Merced,Merced,Adm,10,8,
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,App,41,28,13
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Adm,16,10,6
MERRILL F WEST HIGH SCHOOL53532,MERRILL F WEST HIGH SCHOOL,Tracy,San Joaquin,Enr,3,,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,App,6,6,
MIDDLETOWN HIGH SCHOOL51970,MIDDLETOWN HIGH SCHOOL,Middletown,Lake,Adm,3,3,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,App,6,,
MILLENNIUM HIGH SCHOOL54020,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Adm,4,,
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,App,95,44,51
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Adm,25,9,16
MILLS HIGH SCHOOL51972,MILLS HIGH SCHOOL,Millbrae,San Mateo,Enr,4,,3
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,App,173,93,80
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Adm,48,27,21
MILPITAS HIGH SCHOOL51978,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Enr,6,3,3
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,App,289,149,140
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Adm,97,57,40
MIRA COSTA HIGH SCHOOL51895,MIRA COSTA HIGH SCHOOL,Manhattan Beach,Los Angeles,Enr,27,12,15
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,App,75,42,33
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Adm,30,19,11
MIRA LOMA HIGH SCHOOL52723,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Enr,3,3,
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,App,47,27,20
MIRA MESA HIGH SCHOOL52858,MIRA MESA HIGH SCHOOL,San Diego,San Diego,Adm,16,8,8
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,App,26,17,9
MIRA MONTE HIGH SCHOOL54317,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,Adm,14,9,5
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,App,145,83,61
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Adm,53,33,20
MIRAMONTE HIGH SCHOOL52282,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Enr,11,7,4
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,App,64,44,20
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,Adm,18,15,3
MISSION BAY HIGH52860,MISSION BAY HIGH,San Diego,San Diego,Enr,3,3,
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,App,81,55,26
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Adm,24,17,7
MISSION HILLS HIGH SCHOOL53868,MISSION HILLS HIGH SCHOOL,San Marcos,San Diego,Enr,4,4,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,App,21,18,
MISSION OAK HIGH SCHOOL54248,MISSION OAK HIGH SCHOOL,Tulare,Tulare,Adm,9,7,
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,App,367,184,183
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Adm,160,91,69
MISSION SAN JOSE HIGH SCHOOL50970,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Enr,20,8,12
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,App,49,26,23
MISSION SENIOR HIGH SCHOOL52980,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,Adm,8,5,3
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,App,75,38,37
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Adm,24,13,11
MISSION VIEJO HIGH SCHOOL51981,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Enr,6,4,
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,App,56,35,21
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,Adm,17,13,4
MISSION VISTA HIGH SCHOOL54347,MISSION VISTA HIGH SCHOOL,Oceanside,San Diego,Enr,4,3,
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,App,61,40,21
MODESTO HIGH SCHOOL51985,MODESTO HIGH SCHOOL,Modesto,Stanislaus,Adm,21,11,10
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,App,32,25,7
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,Adm,13,11,
MONACHE HIGH SCHOOL52513,MONACHE HIGH SCHOOL,Porterville,Tulare,Enr,7,5,
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,App,37,18,19
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,Adm,11,3,8
MONROVIA HIGH SCHOOL52015,MONROVIA HIGH SCHOOL,Monrovia,Los Angeles,Enr,3,,
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,App,389,193,196
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Adm,165,82,83
MONTA VISTA HIGH SCHOOL53466,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Enr,18,11,7
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,App,39,23,16
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Adm,19,11,8
MONTCLAIR HIGH SCHOOL52018,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,Enr,4,,3
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,App,210,116,94
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Adm,64,34,30
MONTE VISTA HIGH SCHOOL50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Enr,11,7,4
MONTE VISTA HIGH SCHOOL53416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,App,23,17,6
MONTE VISTA HIGH SCHOOL53416,MONTE VISTA HIGH SCHOOL,Spring Valley,San Diego,Adm,8,6,
MONTEBELLO HIGH SCHOOL52029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,App,45,28,17
MONTEBELLO HIGH SCHOOL52029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,Adm,18,12,6
MONTEBELLO HIGH SCHOOL52029,MONTEBELLO HIGH SCHOOL,Montebello,Los Angeles,Enr,6,4,
MONTEREY HIGH SCHOOL52050,MONTEREY HIGH SCHOOL,Monterey,Monterey,App,44,26,18
MONTEREY HIGH SCHOOL52050,MONTEREY HIGH SCHOOL,Monterey,Monterey,Adm,10,5,5
MONTEREY HIGH SCHOOL52050,MONTEREY HIGH SCHOOL,Monterey,Monterey,Enr,3,,
MONTEREY TRAIL HIGH SCHOOL50902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,App,25,17,8
MONTEREY TRAIL HIGH SCHOOL50902,MONTEREY TRAIL HIGH SCHOOL,Elk Grove,Sacramento,Adm,15,10,5
MONTGOMERY HIGH SCHOOL51239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,App,41,24,17
MONTGOMERY HIGH SCHOOL51239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,Adm,12,7,5
MONTGOMERY HIGH SCHOOL53328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,App,26,13,13
MONTGOMERY HIGH SCHOOL53328,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,Adm,11,5,6
MOORPARK HIGH SCHOOL52055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,App,51,30,21
MOORPARK HIGH SCHOOL52055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,Adm,20,13,7
MOORPARK HIGH SCHOOL52055,MOORPARK HIGH SCHOOL,Moorpark,Ventura,Enr,8,6,
MORENO VALLEY HIGH SCHOOL53459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,App,49,30,19
MORENO VALLEY HIGH SCHOOL53459,MORENO VALLEY HIGH SCHOOL,Moreno Valley,Riverside,Adm,14,7,7
MORNINGSIDE HIGH SCHOOL51262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,App,20,15,5
MORNINGSIDE HIGH SCHOOL51262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,Adm,6,4,
MORRO BAY HIGH SCHOOL52061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,App,21,15,6
MORRO BAY HIGH SCHOOL52061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,Adm,9,7,
MORRO BAY HIGH SCHOOL52061,MORRO BAY HIGH SCHOOL,Morro Bay,San Luis Obispo,Enr,4,3,
MORSE HIGH SCHOOL52881,MORSE HIGH SCHOOL,San Diego,San Diego,App,22,15,7
MORSE HIGH SCHOOL52881,MORSE HIGH SCHOOL,San Diego,San Diego,Adm,10,6,4
MOUNT EDEN HIGH SCHOOL51153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,App,28,19,9
MOUNT EDEN HIGH SCHOOL51153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,Adm,13,8,5
MOUNT PLEASANT HIGH SCHOOL53094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,App,32,20,12
MOUNT PLEASANT HIGH SCHOOL53094,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,Adm,9,4,5
MOUNT WHITNEY HIGH SCHOOL53670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,App,18,15,
MOUNT WHITNEY HIGH SCHOOL53670,MOUNT WHITNEY HIGH SCHOOL,Visalia,Tulare,Adm,9,8,
MOUNTAIN VIEW HIGH SCHOOL50837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,App,22,12,10
MOUNTAIN VIEW HIGH SCHOOL50837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,Adm,9,6,3
MOUNTAIN VIEW HIGH SCHOOL50837,MOUNTAIN VIEW HIGH SCHOOL,El Monte,Los Angeles,Enr,3,3,
MOUNTAIN VIEW HIGH SCHOOL52075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,App,177,89,87
MOUNTAIN VIEW HIGH SCHOOL52075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Adm,74,41,33
MOUNTAIN VIEW HIGH SCHOOL52075,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Enr,17,10,7
MT CARMEL HIGH SCHOOL52862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,App,71,38,33
MT CARMEL HIGH SCHOOL52862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,Adm,25,11,14
MT CARMEL HIGH SCHOOL52862,MT CARMEL HIGH SCHOOL,San Diego,San Diego,Enr,4,,
MURRIETA MESA HIGH SCHOOL54357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,App,50,25,25
MURRIETA MESA HIGH SCHOOL54357,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,Adm,16,8,8
MURRIETA VALLEY HIGH SCHOOL52073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,App,51,31,20
MURRIETA VALLEY HIGH SCHOOL52073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,Adm,18,13,5
MURRIETA VALLEY HIGH SCHOOL52073,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,Enr,5,3,
NAPA HIGH SCHOOL52085,NAPA HIGH SCHOOL,Napa,Napa,App,53,31,22
NAPA HIGH SCHOOL52085,NAPA HIGH SCHOOL,Napa,Napa,Adm,15,6,9
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,App,43,27,16
NARBONNE HIGH SCHOOL51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,Adm,14,8,6
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,App,21,14,7
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Adm,6,5,
NATOMAS CHARTER SCHOOL PERFORM52803,NATOMAS CHARTER SCHOOL PERFORM,Sacramento,Sacramento,Enr,3,3,
NAVA COLLEGE PREP ACADEMY54826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,App,16,12,
NAVA COLLEGE PREP ACADEMY54826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,Adm,6,5,
NAVA COLLEGE PREP ACADEMY54826,NAVA COLLEGE PREP ACADEMY,Los Angeles,Los Angeles,Enr,3,3,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,App,34,23,11
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,Adm,19,17,
NEVADA UNION HIGH SCHOOL51095,NEVADA UNION HIGH SCHOOL,Grass Valley,Nevada,Enr,5,5,
NEW DESIGNS CHARTER SCHOOL54025,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,App,9,7,
NEW DESIGNS CHARTER SCHOOL54025,NEW DESIGNS CHARTER SCHOOL,Los Angeles,Los Angeles,Adm,3,,
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,App,46,23,23
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Adm,18,10,8
NEWARK MEMORIAL HIGH SCHOOL52114,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Enr,3,,
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,App,119,69,49
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,Adm,37,24,13
NEWBURY PARK HIGH SCHOOL52117,NEWBURY PARK HIGH SCHOOL,Newbury Park,Ventura,Enr,9,6,3
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,App,98,53,45
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,Adm,27,11,16
NEWPORT HARBOR HIGH SCHOOL52130,NEWPORT HARBOR HIGH SCHOOL,Newport Beach,Orange,Enr,7,5,
NIPOMO HIGH SCHOOL52211,NIPOMO HIGH SCHOOL,Nipomo,San Luis Obispo,App,23,15,8
NIPOMO HIGH SCHOOL52211,NIPOMO HIGH SCHOOL,Nipomo,San Luis Obispo,Adm,8,5,3
NOGALES HIGH SCHOOL51357,NOGALES HIGH SCHOOL,La Puente,Los Angeles,App,33,18,15
NOGALES HIGH SCHOOL51357,NOGALES HIGH SCHOOL,La Puente,Los Angeles,Adm,14,9,5
NORCO HIGH SCHOOL52129,NORCO HIGH SCHOOL,Norco,Riverside,App,20,10,10
NORCO HIGH SCHOOL52129,NORCO HIGH SCHOOL,Norco,Riverside,Adm,13,8,5
NORCO HIGH SCHOOL52129,NORCO HIGH SCHOOL,Norco,Riverside,Enr,3,,
NORDHOFF HIGH SCHOOL52260,NORDHOFF HIGH SCHOOL,Ojai,Ventura,App,31,17,14
NORDHOFF HIGH SCHOOL52260,NORDHOFF HIGH SCHOOL,Ojai,Ventura,Adm,5,3,
NORTE VISTA SENIOR HIGH SCHOOL52664,NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,App,39,27,12
NORTE VISTA SENIOR HIGH SCHOOL52664,NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,Adm,14,11,3
NORTH HIGH SCHOOL50220,NORTH HIGH SCHOOL,Bakersfield,Kern,App,16,12,
NORTH HIGH SCHOOL50220,NORTH HIGH SCHOOL,Bakersfield,Kern,Adm,9,6,3
NORTH HIGH SCHOOL50220,NORTH HIGH SCHOOL,Bakersfield,Kern,Enr,3,,
NORTH HIGH SCHOOL53520,NORTH HIGH SCHOOL,Torrance,Los Angeles,App,55,29,26
NORTH HIGH SCHOOL53520,NORTH HIGH SCHOOL,Torrance,Los Angeles,Adm,14,9,5
NORTH HIGH SCHOOL53520,NORTH HIGH SCHOOL,Torrance,Los Angeles,Enr,3,3,
NORTH HOLLYWOOD HIGH SCHOOL52145,NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,App,118,65,52
NORTH HOLLYWOOD HIGH SCHOOL52145,NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,Adm,44,20,24
NORTH HOLLYWOOD HIGH SCHOOL52145,NORTH HOLLYWOOD HIGH SCHOOL,North Hollywood,Los Angeles,Enr,5,3,
NORTH SALINAS HIGH SCHOOL52746,NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,App,57,44,13
NORTH SALINAS HIGH SCHOOL52746,NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,Adm,18,14,4
NORTH SALINAS HIGH SCHOOL52746,NORTH SALINAS HIGH SCHOOL,Salinas,Monterey,Enr,5,5,
NORTH TAHOE HIGH SCHOOL53537,NORTH TAHOE HIGH SCHOOL,Tahoe City,Placer,App,26,18,8
NORTH TAHOE HIGH SCHOOL53537,NORTH TAHOE HIGH SCHOOL,Tahoe City,Placer,Adm,7,6,
NORTHGATE HIGH SCHOOL50666,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,App,102,59,43
NORTHGATE HIGH SCHOOL50666,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,Adm,33,18,15
NORTHGATE HIGH SCHOOL50666,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,Enr,16,9,7
NORTHRIDGE ACADEMY HIGH SCHOOL53879,NORTHRIDGE ACADEMY HIGH SCHOOL,Northridge,Los Angeles,App,14,5,9
