Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
SEVEN LAKES HIGH SCHOOL443727,SEVEN LAKES HIGH SCHOOL,Katy,TX,App,52,28,20,
SEVEN LAKES HIGH SCHOOL443727,SEVEN LAKES HIGH SCHOOL,Katy,TX,Adm,30,15,14,
SEVEN LAKES HIGH SCHOOL443727,SEVEN LAKES HIGH SCHOOL,Katy,TX,Enr,8,5,3,
SEVERN SCHOOL210945,SEVERN SCHOOL,Severna Park,MD,App,5,,,
SEVERN SCHOOL210945,SEVERN SCHOOL,Severna Park,MD,Adm,3,3,,
SEVERNA PARK SENIOR HS210943,SEVERNA PARK SENIOR HS,Severna Park,MD,App,14,10,,
SEVERNA PARK SENIOR HS210943,SEVERNA PARK SENIOR HS,Severna Park,MD,Adm,8,7,,
SHADY SIDE ACADEMY393901,SHADY SIDE ACADEMY,Pittsburgh,PA,App,8,,6,
SHADY SIDE ACADEMY393901,SHADY SIDE ACADEMY,Pittsburgh,PA,Adm,7,,5,
SHAKER HEIGHTS HIGH SCHOOL361395,SHAKER HEIGHTS HIGH SCHOOL,Shaker Heights,OH,App,6,,,
SHARON HIGH SCHOOL221895,SHARON HIGH SCHOOL,Sharon,MA,App,19,11,8,
SHARON HIGH SCHOOL221895,SHARON HIGH SCHOOL,Sharon,MA,Adm,16,11,5,
SHATTUCK-SAINT MARYS SCHOOL240810,SHATTUCK-SAINT MARYS SCHOOL,Faribault,MN,App,20,8,12,
SHATTUCK-SAINT MARYS SCHOOL240810,SHATTUCK-SAINT MARYS SCHOOL,Faribault,MN,Adm,13,4,9,
SHATTUCK-SAINT MARYS SCHOOL240810,SHATTUCK-SAINT MARYS SCHOOL,Faribault,MN,Enr,4,,4,
SHENENDEHOWA HIGH SCHOOL EAST331845,SHENENDEHOWA HIGH SCHOOL EAST,Clifton Park,NY,App,21,15,6,
SHENENDEHOWA HIGH SCHOOL EAST331845,SHENENDEHOWA HIGH SCHOOL EAST,Clifton Park,NY,Adm,19,14,5,
SHENENDEHOWA HIGH SCHOOL EAST331845,SHENENDEHOWA HIGH SCHOOL EAST,Clifton Park,NY,Enr,4,4,,
SHIPLEY SCHOOL THE390485,SHIPLEY SCHOOL THE,Bryn Mawr,PA,App,9,5,,
SHIPLEY SCHOOL THE390485,SHIPLEY SCHOOL THE,Bryn Mawr,PA,Adm,4,3,,
SHORECREST HIGH SCHOOL481163,SHORECREST HIGH SCHOOL,Shoreline,WA,App,25,19,6,
SHORECREST HIGH SCHOOL481163,SHORECREST HIGH SCHOOL,Shoreline,WA,Adm,16,12,4,
SHOREWOOD HIGH SCHOOL481166,SHOREWOOD HIGH SCHOOL,Shoreline,WA,App,20,9,11,
SHOREWOOD HIGH SCHOOL481166,SHOREWOOD HIGH SCHOOL,Shoreline,WA,Adm,13,7,6,
SHOREWOOD HIGH SCHOOL481166,SHOREWOOD HIGH SCHOOL,Shoreline,WA,Enr,4,,,
SHREWSBURY HIGH SCHOOL221930,SHREWSBURY HIGH SCHOOL,Shrewsbury,MA,App,11,8,,
SHREWSBURY HIGH SCHOOL221930,SHREWSBURY HIGH SCHOOL,Shrewsbury,MA,Adm,5,4,,
SIDWELL FRIENDS SCHOOL90200,SIDWELL FRIENDS SCHOOL,Washington,DC,App,32,16,16,
SIDWELL FRIENDS SCHOOL90200,SIDWELL FRIENDS SCHOOL,Washington,DC,Adm,17,10,7,
SIDWELL FRIENDS SCHOOL90200,SIDWELL FRIENDS SCHOOL,Washington,DC,Enr,3,3,,
SILVER CREEK HIGH SCHOOL60953,SILVER CREEK HIGH SCHOOL,Longmont,CO,App,14,11,,
SILVER CREEK HIGH SCHOOL60953,SILVER CREEK HIGH SCHOOL,Longmont,CO,Adm,11,8,3,
SIMSBURY HIGH SCHOOL70675,SIMSBURY HIGH SCHOOL,Simsbury,CT,App,5,,,
SIMSBURY HIGH SCHOOL70675,SIMSBURY HIGH SCHOOL,Simsbury,CT,Adm,3,,,
SISTERS HIGH SCHOOL381100,SISTERS HIGH SCHOOL,Sisters,OR,App,7,5,,
SISTERS HIGH SCHOOL381100,SISTERS HIGH SCHOOL,Sisters,OR,Adm,5,3,,
SKYLINE HIGH SCHOOL230089,SKYLINE HIGH SCHOOL,Ann Arbor,MI,App,26,13,13,
SKYLINE HIGH SCHOOL230089,SKYLINE HIGH SCHOOL,Ann Arbor,MI,Adm,17,12,5,
SKYLINE HIGH SCHOOL230089,SKYLINE HIGH SCHOOL,Ann Arbor,MI,Enr,3,,,
SKYLINE HIGH SCHOOL450397,SKYLINE HIGH SCHOOL,Salt Lake City,UT,App,21,8,12,
SKYLINE HIGH SCHOOL450397,SKYLINE HIGH SCHOOL,Salt Lake City,UT,Adm,15,7,8,
SKYLINE HIGH SCHOOL450397,SKYLINE HIGH SCHOOL,Salt Lake City,UT,Enr,3,,,
SKYLINE HIGH SCHOOL480501,SKYLINE HIGH SCHOOL,Sammamish,WA,App,118,58,59,
SKYLINE HIGH SCHOOL480501,SKYLINE HIGH SCHOOL,Sammamish,WA,Adm,88,43,45,
SKYLINE HIGH SCHOOL480501,SKYLINE HIGH SCHOOL,Sammamish,WA,Enr,15,9,6,
SKYRIDGE HIGH SCHOOL450001,SKYRIDGE HIGH SCHOOL,Lehi,UT,App,7,,,
SKYRIDGE HIGH SCHOOL450001,SKYRIDGE HIGH SCHOOL,Lehi,UT,Adm,4,,,
SKYVIEW HIGH SCHOOL481489,SKYVIEW HIGH SCHOOL,Vancouver,WA,App,8,,,
SKYVIEW HIGH SCHOOL481489,SKYVIEW HIGH SCHOOL,Vancouver,WA,Adm,5,3,,
SMOKY HILL HIGH SCHOOL60452,SMOKY HILL HIGH SCHOOL,Aurora,CO,App,6,,,
SMOKY HILL HIGH SCHOOL60452,SMOKY HILL HIGH SCHOOL,Aurora,CO,Adm,3,,,
SOLON HIGH SCHOOL364700,SOLON HIGH SCHOOL,Solon,OH,App,15,9,6,
SOLON HIGH SCHOOL364700,SOLON HIGH SCHOOL,Solon,OH,Adm,11,8,3,
SOLON HIGH SCHOOL364700,SOLON HIGH SCHOOL,Solon,OH,Enr,5,3,,
SOMERS HIGH SCHOOL335245,SOMERS HIGH SCHOOL,Lincolndale,NY,App,6,5,,
SOMERS HIGH SCHOOL335245,SOMERS HIGH SCHOOL,Lincolndale,NY,Adm,5,4,,
SOUTH ANCHORAGE HIGH SCHOOL20365,SOUTH ANCHORAGE HIGH SCHOOL,Anchorage,AK,App,9,6,,
SOUTH ANCHORAGE HIGH SCHOOL20365,SOUTH ANCHORAGE HIGH SCHOOL,Anchorage,AK,Adm,9,6,3,
SOUTH BRUNSWICK HIGH SCHOOL310802,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Jct,NJ,App,49,23,26,
SOUTH BRUNSWICK HIGH SCHOOL310802,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Jct,NJ,Adm,23,9,14,
SOUTH BRUNSWICK HIGH SCHOOL310802,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Jct,NJ,Enr,9,6,3,
SOUTH CAROLINA990319,SOUTH CAROLINA,,SC,App,5,,,
SOUTH EUGENE HIGH SCHOOL380330,SOUTH EUGENE HIGH SCHOOL,Eugene,OR,App,29,21,8,
SOUTH EUGENE HIGH SCHOOL380330,SOUTH EUGENE HIGH SCHOOL,Eugene,OR,Adm,25,20,5,
SOUTH EUGENE HIGH SCHOOL380330,SOUTH EUGENE HIGH SCHOOL,Eugene,OR,Enr,10,7,3,
SOUTH FORSYTH HIGH SCHOOL110922,SOUTH FORSYTH HIGH SCHOOL,Cumming,GA,App,16,7,9,
SOUTH FORSYTH HIGH SCHOOL110922,SOUTH FORSYTH HIGH SCHOOL,Cumming,GA,Adm,8,3,5,
SOUTH KENT SCHOOL70695,SOUTH KENT SCHOOL,South Kent,CT,App,10,,10,
SOUTH KENT SCHOOL70695,SOUTH KENT SCHOOL,South Kent,CT,Adm,7,,7,
SOUTH LAKES HIGH SCHOOL471826,SOUTH LAKES HIGH SCHOOL,Reston,VA,App,12,7,5,
SOUTH LAKES HIGH SCHOOL471826,SOUTH LAKES HIGH SCHOOL,Reston,VA,Adm,6,5,,
SOUTH RIVER HIGH SCHOOL210494,SOUTH RIVER HIGH SCHOOL,Edgewater,MD,App,12,7,,
SOUTH RIVER HIGH SCHOOL210494,SOUTH RIVER HIGH SCHOOL,Edgewater,MD,Adm,6,5,,
SOUTH SALEM SENIOR HIGH SCHOOL381040,SOUTH SALEM SENIOR HIGH SCHOOL,Salem,OR,App,10,8,,
SOUTH SALEM SENIOR HIGH SCHOOL381040,SOUTH SALEM SENIOR HIGH SCHOOL,Salem,OR,Adm,10,8,,
SOUTHSIDE CHRISTIAN SCHOOL410907,SOUTHSIDE CHRISTIAN SCHOOL,Simpsonville,SC,App,5,,,
SOUTHSIDE CHRISTIAN SCHOOL410907,SOUTHSIDE CHRISTIAN SCHOOL,Simpsonville,SC,Adm,4,3,,
SOUTHSIDE CHRISTIAN SCHOOL410907,SOUTHSIDE CHRISTIAN SCHOOL,Simpsonville,SC,Enr,3,,,
SOUTHWEST CAREER AND TECH ACAD290213,SOUTHWEST CAREER AND TECH ACAD,Las Vegas,NV,App,9,,5,
SOUTHWEST CAREER AND TECH ACAD290213,SOUTHWEST CAREER AND TECH ACAD,Las Vegas,NV,Adm,4,,,
SOUTHWEST HIGH SCHOOL241680,SOUTHWEST HIGH SCHOOL,Minneapolis,MN,App,13,10,,
SOUTHWEST HIGH SCHOOL241680,SOUTHWEST HIGH SCHOOL,Minneapolis,MN,Adm,8,6,,
SPARTA HIGH SCHOOL311408,SPARTA HIGH SCHOOL,Sparta,NJ,Adm,4,,,
SPRAGUE HIGH SCHOOL381043,SPRAGUE HIGH SCHOOL,Salem,OR,App,7,,,
SPRAGUE HIGH SCHOOL381043,SPRAGUE HIGH SCHOOL,Salem,OR,Adm,4,3,,
SPRING LAKE PARK HIGH SCHOOL241682,SPRING LAKE PARK HIGH SCHOOL,Spring Lake Park,MN,App,5,,,
SPRING-FORD HIGH SCHOOL394300,SPRING-FORD HIGH SCHOOL,Royersford,PA,App,8,,6,
SPRING-FORD HIGH SCHOOL394300,SPRING-FORD HIGH SCHOOL,Royersford,PA,Adm,4,,4,
SPRUCE CREEK HIGH SCHOOL101437,SPRUCE CREEK HIGH SCHOOL,Port Orange,FL,App,8,6,,
SPRUCE CREEK HIGH SCHOOL101437,SPRUCE CREEK HIGH SCHOOL,Port Orange,FL,Adm,4,3,,
ST ANDREWS EPISCOPAL SCHOOL440343,ST ANDREWS EPISCOPAL SCHOOL,Austin,TX,App,18,9,9,
ST ANDREWS EPISCOPAL SCHOOL440343,ST ANDREWS EPISCOPAL SCHOOL,Austin,TX,Adm,12,6,6,
ST ANTHONY CATHOLIC HS446238,ST ANTHONY CATHOLIC HS,San Antonio,TX,App,6,,,
ST ANTHONY CATHOLIC HS446238,ST ANTHONY CATHOLIC HS,San Antonio,TX,Adm,3,,,
ST DOMINIC SAVIO CATHOLIC HS440362,ST DOMINIC SAVIO CATHOLIC HS,Austin,TX,App,6,,,
ST DOMINIC SAVIO CATHOLIC HS440362,ST DOMINIC SAVIO CATHOLIC HS,Austin,TX,Adm,4,,3,
ST PAULS SCHOOL300110,ST PAULS SCHOOL,Concord,NH,App,21,13,8,
ST PAULS SCHOOL300110,ST PAULS SCHOOL,Concord,NH,Adm,10,6,4,
ST STEPHENS & ST AGNES SCHOOL470040,ST STEPHENS & ST AGNES SCHOOL,Alexandria,VA,Adm,3,,,
STADIUM HIGH SCHOOL481395,STADIUM HIGH SCHOOL,Tacoma,WA,App,15,7,8,
STADIUM HIGH SCHOOL481395,STADIUM HIGH SCHOOL,Tacoma,WA,Adm,11,5,6,
STANTON COLLEGE PREP SCHOOL100775,STANTON COLLEGE PREP SCHOOL,Jacksonville,FL,App,16,7,9,
STANTON COLLEGE PREP SCHOOL100775,STANTON COLLEGE PREP SCHOOL,Jacksonville,FL,Adm,8,4,4,
STANTON COLLEGE PREP SCHOOL100775,STANTON COLLEGE PREP SCHOOL,Jacksonville,FL,Enr,3,,,
STAPLES HIGH SCHOOL70920,STAPLES HIGH SCHOOL,Westport,CT,App,39,14,23,
STAPLES HIGH SCHOOL70920,STAPLES HIGH SCHOOL,Westport,CT,Adm,26,10,15,
STAPLES HIGH SCHOOL70920,STAPLES HIGH SCHOOL,Westport,CT,Enr,4,,3,
STARGATE CHARTER SCHOOL61365,STARGATE CHARTER SCHOOL,Thornton,CO,App,6,,,
STARGATE CHARTER SCHOOL61365,STARGATE CHARTER SCHOOL,Thornton,CO,Adm,4,3,,
STARGATE CHARTER SCHOOL61365,STARGATE CHARTER SCHOOL,Thornton,CO,Enr,3,,,
STATE COLLEGE AREA HIGH SCHOOL394685,STATE COLLEGE AREA HIGH SCHOOL,State College,PA,App,7,,,
STATE COLLEGE AREA HIGH SCHOOL394685,STATE COLLEGE AREA HIGH SCHOOL,State College,PA,Adm,4,3,,
STATEN ISLAND ACADEMY335400,STATEN ISLAND ACADEMY,Staten Island,NY,App,5,,,
STATEN ISLAND ACADEMY335400,STATEN ISLAND ACADEMY,Staten Island,NY,Adm,3,,,
STATEN ISLAND TECHNICAL HS335401,STATEN ISLAND TECHNICAL HS,Staten Island,NY,App,19,8,11,
STATEN ISLAND TECHNICAL HS335401,STATEN ISLAND TECHNICAL HS,Staten Island,NY,Adm,11,6,5,
STEILACOOM SENIOR HIGH SCHOOL481325,STEILACOOM SENIOR HIGH SCHOOL,Steilacoom,WA,App,16,11,,
STEILACOOM SENIOR HIGH SCHOOL481325,STEILACOOM SENIOR HIGH SCHOOL,Steilacoom,WA,Adm,12,11,,
STEM SCHOOL HIGHLANDS RANCH60741,STEM SCHOOL HIGHLANDS RANCH,Highlands Ranch,CO,App,6,,,
STEM SCHOOL HIGHLANDS RANCH60741,STEM SCHOOL HIGHLANDS RANCH,Highlands Ranch,CO,Adm,4,,,
STEPHEN F AUSTIN HIGH SCHOOL445860,STEPHEN F AUSTIN HIGH SCHOOL,Sugar Land,TX,App,11,6,5,
STEPHEN F AUSTIN HIGH SCHOOL445860,STEPHEN F AUSTIN HIGH SCHOOL,Sugar Land,TX,Adm,3,,3,
STEPHEN T MATHER HIGH SCHOOL141307,STEPHEN T MATHER HIGH SCHOOL,Chicago,IL,App,6,,,
STEPHEN T MATHER HIGH SCHOOL141307,STEPHEN T MATHER HIGH SCHOOL,Chicago,IL,Adm,3,,,
STILLWATER AREA SENIOR HS242450,STILLWATER AREA SENIOR HS,Stillwater,MN,App,8,5,,
STILLWATER AREA SENIOR HS242450,STILLWATER AREA SENIOR HS,Stillwater,MN,Adm,5,4,,
STONE BRIDGE HIGH SCHOOL470139,STONE BRIDGE HIGH SCHOOL,Ashburn,VA,App,9,5,,
STONE BRIDGE HIGH SCHOOL470139,STONE BRIDGE HIGH SCHOOL,Ashburn,VA,Adm,4,,,
STONE RIDGE SCH SACRED HEART210252,STONE RIDGE SCH SACRED HEART,Bethesda,MD,App,5,,,
STONE RIDGE SCH SACRED HEART210252,STONE RIDGE SCH SACRED HEART,Bethesda,MD,Adm,3,,,
STONELEIGH-BURNHAM SCHOOL220925,STONELEIGH-BURNHAM SCHOOL,Greenfield,MA,App,5,5,,
STONELEIGH-BURNHAM SCHOOL220925,STONELEIGH-BURNHAM SCHOOL,Greenfield,MA,Adm,5,5,,
STONELEIGH-BURNHAM SCHOOL220925,STONELEIGH-BURNHAM SCHOOL,Greenfield,MA,Enr,3,3,,
STONY BROOK SCHOOL335420,STONY BROOK SCHOOL,Stony Brook,NY,App,32,15,17,
STONY BROOK SCHOOL335420,STONY BROOK SCHOOL,Stony Brook,NY,Adm,24,12,12,
STORM KING SCHOOL331520,STORM KING SCHOOL,Cornwall On Huds,NY,App,12,7,5,
STORM KING SCHOOL331520,STORM KING SCHOOL,Cornwall On Huds,NY,Adm,11,7,4,
STORM KING SCHOOL331520,STORM KING SCHOOL,Cornwall On Huds,NY,Enr,3,,,
STRAKE JESUIT COLLEGE PREP443383,STRAKE JESUIT COLLEGE PREP,Houston,TX,App,11,,10,
STRAKE JESUIT COLLEGE PREP443383,STRAKE JESUIT COLLEGE PREP,Houston,TX,Adm,5,,5,
STRATFORD ACADEMY111961,STRATFORD ACADEMY,Macon,GA,Adm,3,3,,
STRATH HAVEN HIGH SCHOOL395015,STRATH HAVEN HIGH SCHOOL,Wallingford,PA,App,8,,5,
STRATH HAVEN HIGH SCHOOL395015,STRATH HAVEN HIGH SCHOOL,Wallingford,PA,Adm,7,,5,
STUART HALL SCHOOL472170,STUART HALL SCHOOL,Staunton,VA,App,8,,,
STUART HALL SCHOOL472170,STUART HALL SCHOOL,Staunton,VA,Adm,6,3,3,
STUYVESANT HIGH SCHOOL334070,STUYVESANT HIGH SCHOOL,New York,NY,App,87,36,49,
STUYVESANT HIGH SCHOOL334070,STUYVESANT HIGH SCHOOL,New York,NY,Adm,59,28,30,
STUYVESANT HIGH SCHOOL334070,STUYVESANT HIGH SCHOOL,New York,NY,Enr,9,4,5,
SUFFIELD ACADEMY70765,SUFFIELD ACADEMY,Suffield,CT,App,15,6,9,
SUFFIELD ACADEMY70765,SUFFIELD ACADEMY,Suffield,CT,Adm,11,4,7,
SUFFIELD ACADEMY70765,SUFFIELD ACADEMY,Suffield,CT,Enr,3,,3,
SUMMER CREEK HIGH SCHOOL443603,SUMMER CREEK HIGH SCHOOL,Houston,TX,App,6,,,
SUMMER CREEK HIGH SCHOOL443603,SUMMER CREEK HIGH SCHOOL,Houston,TX,Adm,3,,,
SUMMIT COUNTRY DAY SCHOOL361120,SUMMIT COUNTRY DAY SCHOOL,Cincinnati,OH,App,9,5,,
SUMMIT COUNTRY DAY SCHOOL361120,SUMMIT COUNTRY DAY SCHOOL,Cincinnati,OH,Adm,8,5,3,
SUMMIT COUNTY HIGH SCHOOL60135,SUMMIT COUNTY HIGH SCHOOL,Frisco,CO,App,8,7,,
SUMMIT COUNTY HIGH SCHOOL60135,SUMMIT COUNTY HIGH SCHOOL,Frisco,CO,Adm,4,3,,
SUMMIT HIGH SCHOOL311420,SUMMIT HIGH SCHOOL,Summit,NJ,App,17,9,8,
SUMMIT HIGH SCHOOL311420,SUMMIT HIGH SCHOOL,Summit,NJ,Adm,9,5,4,
SUMMIT HIGH SCHOOL380096,SUMMIT HIGH SCHOOL,Bend,OR,App,25,17,8,
SUMMIT HIGH SCHOOL380096,SUMMIT HIGH SCHOOL,Bend,OR,Adm,17,16,,
SUMMIT HIGH SCHOOL380096,SUMMIT HIGH SCHOOL,Bend,OR,Enr,4,4,,
SUNCOAST COMMUNITY HIGH SCHOOL101466,SUNCOAST COMMUNITY HIGH SCHOOL,Riviera Beach,FL,App,14,7,7,
SUNCOAST COMMUNITY HIGH SCHOOL101466,SUNCOAST COMMUNITY HIGH SCHOOL,Riviera Beach,FL,Adm,8,5,3,
SUNNYSIDE HIGH SCHOOL30525,SUNNYSIDE HIGH SCHOOL,Tucson,AZ,App,7,7,,
SUNNYSIDE HIGH SCHOOL30525,SUNNYSIDE HIGH SCHOOL,Tucson,AZ,Adm,4,4,,
SUNRISE MOUNTAIN HIGH SCHOOL30254,SUNRISE MOUNTAIN HIGH SCHOOL,Peoria,AZ,App,5,,,
SUNRISE MOUNTAIN HIGH SCHOOL30254,SUNRISE MOUNTAIN HIGH SCHOOL,Peoria,AZ,Adm,3,,3,
SUNSET HIGH SCHOOL380082,SUNSET HIGH SCHOOL,Portland,OR,App,43,16,27,
SUNSET HIGH SCHOOL380082,SUNSET HIGH SCHOOL,Portland,OR,Adm,35,15,20,
SUNSET HIGH SCHOOL380082,SUNSET HIGH SCHOOL,Portland,OR,Enr,10,5,5,
SYCAMORE HIGH SCHOOL360525,SYCAMORE HIGH SCHOOL,Cincinnati,OH,Adm,3,,,
SYLVANIA SOUTHVIEW HIGH SCHOOL364931,SYLVANIA SOUTHVIEW HIGH SCHOOL,Sylvania,OH,App,5,,,
SYLVANIA SOUTHVIEW HIGH SCHOOL364931,SYLVANIA SOUTHVIEW HIGH SCHOOL,Sylvania,OH,Adm,5,,3,
SYOSSET HIGH SCHOOL335443,SYOSSET HIGH SCHOOL,Syosset,NY,App,33,15,18,
SYOSSET HIGH SCHOOL335443,SYOSSET HIGH SCHOOL,Syosset,NY,Adm,18,9,9,
SYOSSET HIGH SCHOOL335443,SYOSSET HIGH SCHOOL,Syosset,NY,Enr,5,3,,
TABOR ACADEMY221330,TABOR ACADEMY,Marion,MA,App,24,12,11,
TABOR ACADEMY221330,TABOR ACADEMY,Marion,MA,Adm,18,8,9,
TABOR ACADEMY221330,TABOR ACADEMY,Marion,MA,Enr,4,,,
TALLULAH FALLS SCHOOL112930,TALLULAH FALLS SCHOOL,Tallulah Falls,GA,App,5,,,
TALLULAH FALLS SCHOOL112930,TALLULAH FALLS SCHOOL,Tallulah Falls,GA,Adm,5,3,,
TC WILLIAMS HIGH SCHOOL470051,TC WILLIAMS HIGH SCHOOL,Alexandria,VA,App,10,7,,
TC WILLIAMS HIGH SCHOOL470051,TC WILLIAMS HIGH SCHOOL,Alexandria,VA,Adm,6,3,3,
TENAFLY HIGH SCHOOL311455,TENAFLY HIGH SCHOOL,Tenafly,NJ,App,14,6,8,
TENAFLY HIGH SCHOOL311455,TENAFLY HIGH SCHOOL,Tenafly,NJ,Adm,9,5,4,
TENAFLY HIGH SCHOOL311455,TENAFLY HIGH SCHOOL,Tenafly,NJ,Enr,4,,,
TEXAS ACADEMY MATH & SCIENCE441954,TEXAS ACADEMY MATH & SCIENCE,Denton,TX,App,64,33,30,
TEXAS ACADEMY MATH & SCIENCE441954,TEXAS ACADEMY MATH & SCIENCE,Denton,TX,Adm,32,16,16,
TEXAS990322,TEXAS,,TX,App,28,16,12,
TEXAS990322,TEXAS,,TX,Adm,14,8,6,
THE BUSH SCHOOL481085,THE BUSH SCHOOL,Seattle,WA,App,13,9,,
THE BUSH SCHOOL481085,THE BUSH SCHOOL,Seattle,WA,Adm,9,6,3,
THE GOVERNOR'S ACADEMY221995,THE GOVERNOR'S ACADEMY,Byfield,MA,App,12,,10,
THE GOVERNOR'S ACADEMY221995,THE GOVERNOR'S ACADEMY,Byfield,MA,Adm,9,,7,
THE OVERLAKE SCHOOL480073,THE OVERLAKE SCHOOL,Redmond,WA,App,33,12,20,
THE OVERLAKE SCHOOL480073,THE OVERLAKE SCHOOL,Redmond,WA,Adm,26,10,16,
THE TAFT SCHOOL70880,THE TAFT SCHOOL,Watertown,CT,App,29,18,11,
THE TAFT SCHOOL70880,THE TAFT SCHOOL,Watertown,CT,Adm,25,15,10,
THE TAFT SCHOOL70880,THE TAFT SCHOOL,Watertown,CT,Enr,3,,3,
THE WESTMINSTER SCHOOLS110256,THE WESTMINSTER SCHOOLS,Atlanta,GA,App,31,17,13,
THE WESTMINSTER SCHOOLS110256,THE WESTMINSTER SCHOOLS,Atlanta,GA,Adm,17,12,5,
THE WESTMINSTER SCHOOLS110256,THE WESTMINSTER SCHOOLS,Atlanta,GA,Enr,5,4,,
THOMAS A EDISON HIGH SCHOOL470052,THOMAS A EDISON HIGH SCHOOL,Alexandria,VA,Adm,3,,,
THOMAS JEFFERSON HIGH SCHOOL60457,THOMAS JEFFERSON HIGH SCHOOL,Denver,CO,Adm,4,,,
THOMAS JEFFERSON HIGH SCHOOL191122,THOMAS JEFFERSON HIGH SCHOOL,Gretna,LA,Adm,3,,,
THOMAS JEFFERSON HS SCI/TEC470054,THOMAS JEFFERSON HS SCI/TEC,Alexandria,VA,App,134,51,81,
THOMAS JEFFERSON HS SCI/TEC470054,THOMAS JEFFERSON HS SCI/TEC,Alexandria,VA,Adm,66,27,38,
THOMAS JEFFERSON HS SCI/TEC470054,THOMAS JEFFERSON HS SCI/TEC,Alexandria,VA,Enr,12,6,6,
THOMAS JEFFERSON SCHOOL263105,THOMAS JEFFERSON SCHOOL,Saint Louis,MO,App,8,,6,
THOMAS JEFFERSON SCHOOL263105,THOMAS JEFFERSON SCHOOL,Saint Louis,MO,Adm,5,,3,
THOMAS SPRIGG WOOTTON HS210909,THOMAS SPRIGG WOOTTON HS,Rockville,MD,App,63,36,25,
THOMAS SPRIGG WOOTTON HS210909,THOMAS SPRIGG WOOTTON HS,Rockville,MD,Adm,34,19,15,
THOMAS SPRIGG WOOTTON HS210909,THOMAS SPRIGG WOOTTON HS,Rockville,MD,Enr,11,6,5,
THORNTON ACADEMY200875,THORNTON ACADEMY,Saco,ME,App,19,6,13,
THORNTON ACADEMY200875,THORNTON ACADEMY,Saco,ME,Adm,13,3,10,
THORNTON ACADEMY200875,THORNTON ACADEMY,Saco,ME,Enr,4,,3,
THORNTON TOWNSHIP HIGH SCHOOL142215,THORNTON TOWNSHIP HIGH SCHOOL,Harvey,IL,App,5,,,
THORNTON TOWNSHIP HIGH SCHOOL142215,THORNTON TOWNSHIP HIGH SCHOOL,Harvey,IL,Adm,4,,,
THUNDERRIDGE HIGH SCHOOL60746,THUNDERRIDGE HIGH SCHOOL,Highlands Ranch,CO,App,10,7,,
THUNDERRIDGE HIGH SCHOOL60746,THUNDERRIDGE HIGH SCHOOL,Highlands Ranch,CO,Adm,4,,,
TILTON SCHOOL300580,TILTON SCHOOL,Tilton,NH,App,13,,9,
TILTON SCHOOL300580,TILTON SCHOOL,Tilton,NH,Adm,10,3,7,
TIMBERLINE HIGH SCHOOL130054,TIMBERLINE HIGH SCHOOL,Boise,ID,App,12,6,6,
TIMBERLINE HIGH SCHOOL130054,TIMBERLINE HIGH SCHOOL,Boise,ID,Adm,10,4,6,
TIMPVIEW HIGH SCHOOL450326,TIMPVIEW HIGH SCHOOL,Provo,UT,App,12,8,,
TIMPVIEW HIGH SCHOOL450326,TIMPVIEW HIGH SCHOOL,Provo,UT,Adm,10,6,4,
TIMPVIEW HIGH SCHOOL450326,TIMPVIEW HIGH SCHOOL,Provo,UT,Enr,4,,,
TMI EPISCOPAL SCHOOL OF TX446255,TMI EPISCOPAL SCHOOL OF TX,San Antonio,TX,App,13,,10,
TMI EPISCOPAL SCHOOL OF TX446255,TMI EPISCOPAL SCHOOL OF TX,San Antonio,TX,Adm,12,3,9,
TMI EPISCOPAL SCHOOL OF TX446255,TMI EPISCOPAL SCHOOL OF TX,San Antonio,TX,Enr,3,,3,
TOMBALL HIGH SCHOOL447043,TOMBALL HIGH SCHOOL,Tomball,TX,App,8,,,
TOMBALL HIGH SCHOOL447043,TOMBALL HIGH SCHOOL,Tomball,TX,Adm,5,4,,
TOTINO-GRACE HIGH SCHOOL240888,TOTINO-GRACE HIGH SCHOOL,Fridley,MN,Adm,4,3,,
TOWER HILL SCHOOL80205,TOWER HILL SCHOOL,Wilmington,DE,App,7,,,
TOWER HILL SCHOOL80205,TOWER HILL SCHOOL,Wilmington,DE,Adm,4,,3,
TOWNSEND HARRIS HS331934,TOWNSEND HARRIS HS,Flushing,NY,App,20,15,5,
TOWNSEND HARRIS HS331934,TOWNSEND HARRIS HS,Flushing,NY,Adm,13,11,,
TOWSON HIGH SCHOOL211035,TOWSON HIGH SCHOOL,Towson,MD,App,12,10,,
TOWSON HIGH SCHOOL211035,TOWSON HIGH SCHOOL,Towson,MD,Adm,8,7,,
TRINITY ACADEMY OF RALEIGH343241,TRINITY ACADEMY OF RALEIGH,Raleigh,NC,Adm,3,,,
TRINITY CATHOLIC HIGH SCHOOL70752,TRINITY CATHOLIC HIGH SCHOOL,Stamford,CT,App,7,,6,
TRINITY CATHOLIC HIGH SCHOOL70752,TRINITY CATHOLIC HIGH SCHOOL,Stamford,CT,Adm,3,,,
TRINITY CATHOLIC HIGH SCHOOL70752,TRINITY CATHOLIC HIGH SCHOOL,Stamford,CT,Enr,3,,,
