Calculation1,School,City,County/State/ Territory,Count,All,Female,Male,Unknown
GROVE HIGH SCHOOL52928,GROVE HIGH SCHOOL,Redlands,San Bernardino,Adm,4,,,
GUSTINE HIGH SCHOOL51115,GUSTINE HIGH SCHOOL,Gustine,Merced,App,9,7,,
GUSTINE HIGH SCHOOL51115,GUSTINE HIGH SCHOOL,Gustine,Merced,Adm,4,3,,
HALF MOON BAY HIGH SCHOOL51120,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,App,26,14,12,
HALF MOON BAY HIGH SCHOOL51120,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Adm,14,7,7,
HALF MOON BAY HIGH SCHOOL51120,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Enr,3,,,
HANFORD HIGH SCHOOL51130,HANFORD HIGH SCHOOL,Hanford,Kings,App,23,16,7,
HANFORD HIGH SCHOOL51130,HANFORD HIGH SCHOOL,Hanford,Kings,Adm,11,6,5,
HANFORD HIGH SCHOOL51130,HANFORD HIGH SCHOOL,Hanford,Kings,Enr,3,,,
HARBOR HIGH SCHOOL53293,HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,App,34,26,8,
HARBOR HIGH SCHOOL53293,HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,Adm,18,15,3,
HARBOR HIGH SCHOOL53293,HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,Enr,5,5,,
HARMONY MAGNET ACADEMY54414,HARMONY MAGNET ACADEMY,Porterville,Tulare,App,15,11,,
HARMONY MAGNET ACADEMY54414,HARMONY MAGNET ACADEMY,Porterville,Tulare,Adm,8,5,3,
HARMONY MAGNET ACADEMY54414,HARMONY MAGNET ACADEMY,Porterville,Tulare,Enr,3,,,
HAWTHORNE HIGH SCHOOL51145,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,App,33,21,12,
HAWTHORNE HIGH SCHOOL51145,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,Adm,15,9,6,
HAWTHORNE HIGH SCHOOL51145,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,Enr,3,,,
HAYWARD HIGH SCHOOL51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,App,58,31,27,
HAYWARD HIGH SCHOOL51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,Adm,26,13,13,
HAYWARD HIGH SCHOOL51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,Enr,7,5,,
HEALDSBURG HIGH SCHOOL51160,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,App,11,6,5,
HEALDSBURG HIGH SCHOOL51160,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Adm,4,3,,
HEALTH CAREERS ACADEMY HS54631,HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,App,34,23,11,
HEALTH CAREERS ACADEMY HS54631,HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,Adm,11,6,5,
HEALTH PROFESSIONS HIGH SCH53984,HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,App,14,10,,
HEALTH PROFESSIONS HIGH SCH53984,HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,Adm,5,3,,
HEALTH PROFESSIONS HIGH SCH53984,HEALTH PROFESSIONS HIGH SCH,Sacramento,Sacramento,Enr,3,,,
HEALTH SCIENCES HIGH/MID COLL54201,HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,App,11,,7,
HEALTH SCIENCES HIGH/MID COLL54201,HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Adm,4,3,,
HEALTH SCIENCES HIGH/MID COLL54201,HEALTH SCIENCES HIGH/MID COLL,San Diego,San Diego,Enr,3,,,
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,App,36,26,10,
HECTOR GODINEZ FUNDAMENTAL HS54150,HECTOR GODINEZ FUNDAMENTAL HS,Santa Ana,Orange,Adm,9,9,,
HELEN BERNSTEIN HIGH SCHOOL54249,HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,App,9,5,,
HELEN BERNSTEIN HIGH SCHOOL54249,HELEN BERNSTEIN HIGH SCHOOL,Hollywood,Los Angeles,Adm,5,,3,
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,App,53,36,17,
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,Adm,20,17,3,
HELIX HIGH SCHOOL51350,HELIX HIGH SCHOOL,La Mesa,San Diego,Enr,5,5,,
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,App,12,6,6,
HEMET HIGH SCHOOL51165,HEMET HIGH SCHOOL,Hemet,Riverside,Adm,3,,,
HENRY J KAISER HIGH SCHOOL50942,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,App,26,17,9,
HENRY J KAISER HIGH SCHOOL50942,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,Adm,7,4,3,
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,App,248,123,123,
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Adm,76,47,28,
HENRY M GUNN SENIOR HIGH SCHL52347,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Enr,7,3,4,
HENRY T GUNDERSON HIGH SCHOOL53088,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,App,14,,10,
HENRY T GUNDERSON HIGH SCHOOL53088,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,Adm,6,,4,
HERBERT HOOVER HIGH SCHOOL50989,HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,App,38,23,15,
HERBERT HOOVER HIGH SCHOOL50989,HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,Adm,13,8,5,
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,App,31,15,16,
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,Adm,16,10,6,
HERBERT HOOVER HIGH SCHOOL51060,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,Enr,4,3,,
HERBERT HOOVER HIGH SCHOOL52850,HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,App,36,25,11,
HERBERT HOOVER HIGH SCHOOL52850,HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,Adm,17,13,4,
HERBERT HOOVER HIGH SCHOOL52850,HERBERT HOOVER HIGH SCHOOL,San Diego,San Diego,Enr,3,3,,
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,App,60,29,31,
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,Adm,32,17,15,
HERCULES HIGH SCHOOL51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,Enr,9,6,3,
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,App,71,38,33,
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Adm,29,20,9,
HERITAGE HIGH SCHOOL50386,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Enr,9,6,3,
HIGH TECH HIGH CHULA VISTA54313,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,App,20,15,5,
HIGH TECH HIGH CHULA VISTA54313,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,Adm,10,8,,
HIGH TECH HIGH CHULA VISTA54313,HIGH TECH HIGH CHULA VISTA,Chula Vista,San Diego,Enr,3,,,
HIGH TECH HIGH INTERNATIONAL53945,HIGH TECH HIGH INTERNATIONAL,San Diego,San Diego,App,13,10,,
HIGH TECH HIGH INTERNATIONAL53945,HIGH TECH HIGH INTERNATIONAL,San Diego,San Diego,Adm,4,4,,
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,App,19,8,11,
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,Adm,9,4,5,
HIGH TECH HIGH LA51526,HIGH TECH HIGH LA,Van Nuys,Los Angeles,Enr,3,,,
HIGH TECH HIGH MEDIA ARTS54054,HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,App,15,10,5,
HIGH TECH HIGH MEDIA ARTS54054,HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,Adm,8,6,,
HIGH TECH HIGH SCHOOL52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,App,10,,6,
HIGH TECH HIGH SCHOOL52951,HIGH TECH HIGH SCHOOL,San Diego,San Diego,Adm,5,3,,
HIGH TECH HIGH-NORTH COUNTY54219,HIGH TECH HIGH-NORTH COUNTY,San Marcos,San Diego,App,13,7,6,
HIGH TECH HIGH-NORTH COUNTY54219,HIGH TECH HIGH-NORTH COUNTY,San Marcos,San Diego,Adm,5,4,,
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,App,33,23,10,
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,Adm,17,11,6,
HIGHLAND HIGH SCHOOL50218,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,Enr,3,3,,
HIGHLANDS HIGH SCHOOL52132,HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,App,18,13,5,
HIGHLANDS HIGH SCHOOL52132,HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,Adm,6,6,,
HIGHLANDS HIGH SCHOOL52132,HIGHLANDS HIGH SCHOOL,North Highlands,Sacramento,Enr,4,4,,
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,App,77,39,38,
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,Adm,35,24,11,
HILLSDALE HIGH SCHOOL53165,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,Enr,14,10,4,
HILLTOP HIGH SCHOOL50581,HILLTOP HIGH SCHOOL,Chula Vista,San Diego,App,18,11,7,
HILLTOP HIGH SCHOOL50581,HILLTOP HIGH SCHOOL,Chula Vista,San Diego,Adm,7,7,,
HILMAR HIGH SCHOOL51175,HILMAR HIGH SCHOOL,Hilmar,Merced,App,9,,8,
HILMAR HIGH SCHOOL51175,HILMAR HIGH SCHOOL,Hilmar,Merced,Adm,4,,3,
HIRAM W JOHNSON HIGH SCHOOL52717,HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,App,27,18,9,
HIRAM W JOHNSON HIGH SCHOOL52717,HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,Adm,14,9,5,
HIRAM W JOHNSON HIGH SCHOOL52717,HIRAM W JOHNSON HIGH SCHOOL,Sacramento,Sacramento,Enr,9,5,4,
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,App,33,21,12,
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,Adm,19,13,6,
HOLLYWOOD HIGH SCHOOL51615,HOLLYWOOD HIGH SCHOOL,Los Angeles,Los Angeles,Enr,3,,,
HOLTVILLE HIGH SCHOOL51200,HOLTVILLE HIGH SCHOOL,Holtville,Imperial,App,6,,,
HOLTVILLE HIGH SCHOOL51200,HOLTVILLE HIGH SCHOOL,Holtville,Imperial,Adm,4,,,
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,App,269,134,133,
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Adm,112,64,48,
HOMESTEAD HIGH SCHOOL53462,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Enr,15,5,10,
HORIZON CHARTER SCHOOL51427,HORIZON CHARTER SCHOOL,Lincoln,Placer,Adm,3,,,
HUENEME HIGH SCHOOL52298,HUENEME HIGH SCHOOL,Oxnard,Ventura,App,18,12,6,
HUENEME HIGH SCHOOL52298,HUENEME HIGH SCHOOL,Oxnard,Ventura,Adm,6,5,,
HUMANITAS ACADEMY ART AND TECH54451,HUMANITAS ACADEMY ART AND TECH,Los Angeles,Los Angeles,App,10,9,,
HUMANITAS ACADEMY ART AND TECH54451,HUMANITAS ACADEMY ART AND TECH,Los Angeles,Los Angeles,Adm,4,4,,
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,App,89,55,33,
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,Adm,35,23,12,
HUNTINGTON BEACH HIGH SCHOOL51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,Enr,3,,,
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,App,19,10,9,
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,Adm,12,7,5,
HUNTINGTON PARK INST APLD MED54667,HUNTINGTON PARK INST APLD MED,Huntington Park,Los Angeles,Enr,7,5,,
IMPACT ACAD ARTS/TECHNOLOGY54255,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,App,39,25,14,
IMPACT ACAD ARTS/TECHNOLOGY54255,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Adm,16,11,5,
IMPACT ACAD ARTS/TECHNOLOGY54255,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Enr,5,3,,
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,App,119,68,50,
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,Adm,42,23,19,
INDEPENDENCE HIGH SCHOOL53087,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,Enr,16,9,7,
INDEPENDENCE HIGH SCHOOL54242,INDEPENDENCE HIGH SCHOOL,Bakersfield,Kern,App,21,8,13,
INDEPENDENCE HIGH SCHOOL54242,INDEPENDENCE HIGH SCHOOL,Bakersfield,Kern,Adm,10,4,6,
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,App,127,61,66,
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Adm,62,36,26,
INDERKUM HIGH SCHOOL53028,INDERKUM HIGH SCHOOL,Sacramento,Sacramento,Enr,26,13,13,
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,App,38,25,13,
INDIAN SPRINGS HIGH SCHOOL54605,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,Adm,7,6,,
INSPIRE SCHOOL OF ARTS SCIENCE54416,INSPIRE SCHOOL OF ARTS SCIENCE,Chico,Butte,App,14,8,6,
INSPIRE SCHOOL OF ARTS SCIENCE54416,INSPIRE SCHOOL OF ARTS SCIENCE,Chico,Butte,Adm,8,4,4,
INSPIRE SCHOOL OF ARTS SCIENCE54416,INSPIRE SCHOOL OF ARTS SCIENCE,Chico,Butte,Enr,5,3,,
INTERNATIONAL STUDIES L.C.54028,INTERNATIONAL STUDIES L.C.,South Gate,Los Angeles,App,9,9,,
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,App,128,71,56,
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Adm,51,29,22,
IRVINE HIGH SCHOOL51271,IRVINE HIGH SCHOOL,Irvine,Orange,Enr,9,6,3,
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,App,312,172,140,
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Adm,108,69,39,
IRVINGTON HIGH SCHOOL50968,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Enr,17,11,6,
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,App,51,36,15,
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Adm,20,17,3,
JAMES A GARFIELD HIGH SCHOOL51635,JAMES A GARFIELD HIGH SCHOOL,Los Angeles,Los Angeles,Enr,7,6,,
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,App,51,27,24,
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Adm,27,15,12,
JAMES C ENOCHS HIGH SCHOOL54043,JAMES C ENOCHS HIGH SCHOOL,Modesto,Stanislaus,Enr,8,4,4,
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,App,33,23,9,
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,Adm,15,11,4,
JAMES LICK HIGH SCHOOL53090,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,Enr,4,,,
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,App,174,97,76,
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Adm,80,53,26,
JAMES LOGAN HIGH SCHOOL50969,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Enr,22,14,8,
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,App,29,18,11,
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Adm,12,7,5,
JAMES MONROE HIGH SCHOOL52902,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,Enr,3,,,
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,App,33,19,14,
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Adm,14,9,5,
JEFFERSON HIGH SCHOOL50720,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Enr,5,4,,
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,App,40,28,12,
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Adm,17,12,5,
JESSE M BETHEL HIGH SCHOOL53690,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Enr,6,6,,
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,App,30,18,12,
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,Adm,9,5,4,
JOHANSEN HIGH SCHOOL51994,JOHANSEN HIGH SCHOOL,Modesto,Stanislaus,Enr,3,3,,
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,App,48,25,23,
JOHN A ROWLAND HIGH SCHOOL52696,JOHN A ROWLAND HIGH SCHOOL,Rowland Heights,Los Angeles,Adm,15,10,5,
JOHN ADAMS ACADEMY54586,JOHN ADAMS ACADEMY,Roseville,Placer,App,6,,,
JOHN ADAMS ACADEMY54586,JOHN ADAMS ACADEMY,Roseville,Placer,Adm,3,,,
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,App,53,39,14,
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Adm,27,22,5,
JOHN BURROUGHS HIGH SCHOOL50400,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Enr,4,4,,
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,20,17,,
JOHN C FREMONT HIGH SCHOOL51645,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,8,7,,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,App,44,23,21,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Adm,20,9,11,
JOHN C KIMBALL HIGH SCHOOL54375,JOHN C KIMBALL HIGH SCHOOL,Tracy,San Joaquin,Enr,5,,3,
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,App,42,26,16,
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Adm,17,12,5,
JOHN F KENNEDY HIGH SCHOOL50379,JOHN F KENNEDY HIGH SCHOOL,La Palma,Orange,Enr,5,4,,
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,App,59,33,26,
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Adm,19,12,7,
JOHN F KENNEDY HIGH SCHOOL50966,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Enr,4,,,
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,App,42,33,9,
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Adm,20,19,,
JOHN F KENNEDY HIGH SCHOOL51089,JOHN F KENNEDY HIGH SCHOOL,Granada Hills,Los Angeles,Enr,4,4,,
JOHN F KENNEDY HIGH SCHOOL52630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,App,20,16,,
JOHN F KENNEDY HIGH SCHOOL52630,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,Adm,4,4,,
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,App,83,45,37,
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Adm,32,16,16,
JOHN F KENNEDY HIGH SCHOOL52713,JOHN F KENNEDY HIGH SCHOOL,Sacramento,Sacramento,Enr,14,7,7,
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,App,21,10,11,
JOHN F KENNEDY MIDDLE COLG HS54073,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,Adm,9,5,4,
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,App,49,21,28,
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Adm,19,5,14,
JOHN H FRANCIS POLYTECHNIC HS53467,JOHN H FRANCIS POLYTECHNIC HS,Sun Valley,Los Angeles,Enr,4,,,
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,App,38,19,19,
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Adm,13,8,5,
JOHN H PITMAN HIGH SCHOOL53644,JOHN H PITMAN HIGH SCHOOL,Turlock,Stanislaus,Enr,3,,,
JOHN HENRY HIGH SCHOOL54856,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,App,20,12,8,
JOHN HENRY HIGH SCHOOL54856,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,Adm,7,5,,
JOHN HENRY HIGH SCHOOL54856,JOHN HENRY HIGH SCHOOL,Richmond,Contra Costa,Enr,4,,,
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,App,34,22,12,
JOHN MARSHALL FUNDAMENTAL SCH52388,JOHN MARSHALL FUNDAMENTAL SCH,Pasadena,Los Angeles,Adm,16,12,4,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,App,102,63,39,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Adm,47,32,15,
JOHN MARSHALL HIGH SCHOOL51650,JOHN MARSHALL HIGH SCHOOL,Los Angeles,Los Angeles,Enr,7,7,,
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,App,9,7,,
JOHN MUIR HIGH SCHOOL52390,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,Adm,4,,,
JOHN SWETT HIGH SCHOOL50710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,App,22,11,11,
JOHN SWETT HIGH SCHOOL50710,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,Adm,14,9,5,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,App,47,29,18,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Adm,15,13,,
JOHN W NORTH HIGH SCHOOL52661,JOHN W NORTH HIGH SCHOOL,Riverside,Riverside,Enr,3,,,
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,App,52,22,30,
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Adm,13,7,6,
JOSEPH A GREGORI HIGH SCHOOL52031,JOSEPH A GREGORI HIGH SCHOOL,Modesto,Stanislaus,Enr,3,,,
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,App,20,14,6,
JUAN RODRIGUEZ CABRILLO HS51504,JUAN RODRIGUEZ CABRILLO HS,Long Beach,Los Angeles,Adm,4,4,,
JULIAN UNION HIGH SCHOOL51285,JULIAN UNION HIGH SCHOOL,Julian,San Diego,Adm,3,,,
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,App,18,14,,
JURUPA HILLS HIGH SCHOOL51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Adm,6,6,,
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,App,16,12,,
JURUPA VALLEY HIGH SCHOOL51989,JURUPA VALLEY HIGH SCHOOL,Mira Loma,Riverside,Adm,8,7,,
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,App,23,14,9,
KATELLA HIGH SCHOOL50081,KATELLA HIGH SCHOOL,Anaheim,Orange,Adm,9,6,3,
KEARNY DIGITAL MEDIA & DESIGN53216,KEARNY DIGITAL MEDIA & DESIGN,San Diego,San Diego,App,5,,,
KEARNY ENG INNOV & DESIGN53217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,App,7,,5,
KEARNY ENG INNOV & DESIGN53217,KEARNY ENG INNOV & DESIGN,San Diego,San Diego,Adm,4,,4,
