Calculation1,School,City,County/State/ Territory,Count,All,Female,Male
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Enr,8,6,
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,App,36,27,9
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm,14,10,4
DON ANTONIO LUGO HIGH SCHOOL50566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,App,22,16,6
DON ANTONIO LUGO HIGH SCHOOL50566,DON ANTONIO LUGO HIGH SCHOOL,Chino,San Bernardino,Adm,9,6,3
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App,84,46,38
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,24,16,8
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,App,503,234,269
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Adm,155,76,79
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Enr,37,18,19
DOWNEY HIGH SCHOOL50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,App,103,66,37
DOWNEY HIGH SCHOOL50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Adm,30,20,10
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,App,73,47,26
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Adm,32,19,13
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Enr,7,6,
DOZIER-LIBBEY MEDICAL HIGH SCH54355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,App,17,10,7
DOZIER-LIBBEY MEDICAL HIGH SCH54355,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,Adm,4,,
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,App,53,28,25
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Adm,18,8,10
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Enr,3,,
DR TJ OWENS GILROY EARLY COLG51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,App,36,13,23
DR TJ OWENS GILROY EARLY COLG51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Adm,16,3,13
DR TJ OWENS GILROY EARLY COLG51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,Enr,4,,3
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,App,260,128,132
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,Adm,92,45,47
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,Enr,28,15,13
E3 CIVIC HIGH54723,E3 CIVIC HIGH,San Diego,San Diego,App,38,27,11
E3 CIVIC HIGH54723,E3 CIVIC HIGH,San Diego,San Diego,Adm,11,6,5
E3 CIVIC HIGH54723,E3 CIVIC HIGH,San Diego,San Diego,Enr,7,4,3
EAGLE ROCK HIGH SCHOOL51580,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,App,66,35,31
EAGLE ROCK HIGH SCHOOL51580,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,Adm,19,13,6
EAGLE ROCK HIGH SCHOOL51580,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,Enr,5,3,
EARLY COLLEGE HIGH SCHOOL50404,EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,App,18,13,5
EARLY COLLEGE HIGH SCHOOL50404,EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,Adm,5,5,
EARLY COLLEGE HIGH SCHOOL50404,EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,Enr,5,5,
EAST COLLEGE PREP50338,EAST COLLEGE PREP,Los Angeles,Los Angeles,App,29,15,14
EAST COLLEGE PREP50338,EAST COLLEGE PREP,Los Angeles,Los Angeles,Adm,9,7,
EASTLAKE HIGH SCHOOL50579,EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,App,127,56,71
EASTLAKE HIGH SCHOOL50579,EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,Adm,55,23,32
EASTLAKE HIGH SCHOOL50579,EASTLAKE HIGH SCHOOL,Chula Vista,San Diego,Enr,26,6,20
EASTSIDE HIGH SCHOOL54060,EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,App,28,18,10
EASTSIDE HIGH SCHOOL54060,EASTSIDE HIGH SCHOOL,Lancaster,Los Angeles,Adm,9,4,5
EDGEWOOD HIGH SCHOOL54481,EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,App,21,14,7
EDGEWOOD HIGH SCHOOL54481,EDGEWOOD HIGH SCHOOL,West Covina,Los Angeles,Adm,8,6,
EDISON HIGH SCHOOL50980,EDISON HIGH SCHOOL,Fresno,Fresno,App,58,37,21
EDISON HIGH SCHOOL50980,EDISON HIGH SCHOOL,Fresno,Fresno,Adm,24,15,9
EDISON HIGH SCHOOL50980,EDISON HIGH SCHOOL,Fresno,Fresno,Enr,4,3,
EDISON HIGH SCHOOL51218,EDISON HIGH SCHOOL,Huntington Beach,Orange,App,66,34,32
EDISON HIGH SCHOOL51218,EDISON HIGH SCHOOL,Huntington Beach,Orange,Adm,22,12,10
EDISON HIGH SCHOOL51218,EDISON HIGH SCHOOL,Huntington Beach,Orange,Enr,3,,
EDISON SENIOR HIGH SCHOOL53420,EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,App,23,16,7
EDISON SENIOR HIGH SCHOOL53420,EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,Adm,3,,
EISENHOWER HIGH SCHOOL52622,EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,App,56,37,19
EISENHOWER HIGH SCHOOL52622,EISENHOWER HIGH SCHOOL,Rialto,San Bernardino,Adm,14,10,4
EL CAJON VALLEY HIGH SCHOOL50805,EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,App,32,19,13
EL CAJON VALLEY HIGH SCHOOL50805,EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,Adm,9,5,4
EL CAJON VALLEY HIGH SCHOOL50805,EL CAJON VALLEY HIGH SCHOOL,El Cajon,San Diego,Enr,5,,3
EL CAMINO FUNDAMENTAL HS52710,EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,App,17,13,
EL CAMINO FUNDAMENTAL HS52710,EL CAMINO FUNDAMENTAL HS,Sacramento,Sacramento,Adm,4,,
EL CAMINO HIGH SCHOOL52248,EL CAMINO HIGH SCHOOL,Oceanside,San Diego,App,77,45,32
EL CAMINO HIGH SCHOOL52248,EL CAMINO HIGH SCHOOL,Oceanside,San Diego,Adm,30,20,10
EL CAMINO HIGH SCHOOL52248,EL CAMINO HIGH SCHOOL,Oceanside,San Diego,Enr,15,8,7
EL CAMINO HIGH SCHOOL53648,EL CAMINO HIGH SCHOOL,Ventura,Ventura,App,8,6,
EL CAMINO HIGH SCHOOL53648,EL CAMINO HIGH SCHOOL,Ventura,Ventura,Adm,3,,
EL CAMINO REAL CHARTER HIGH SC53801,EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,App,130,74,56
EL CAMINO REAL CHARTER HIGH SC53801,EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,Adm,48,29,19
EL CAMINO REAL CHARTER HIGH SC53801,EL CAMINO REAL CHARTER HIGH SC,Woodland Hills,Los Angeles,Enr,6,6,
EL CAPITAN HIGH SCHOOL51346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,App,32,23,9
EL CAPITAN HIGH SCHOOL51346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,Adm,14,12,
EL CAPITAN HIGH SCHOOL51346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,Enr,5,4,
EL CAPITAN HIGH SCHOOL54697,EL CAPITAN HIGH SCHOOL,Merced,Merced,App,22,15,7
EL CAPITAN HIGH SCHOOL54697,EL CAPITAN HIGH SCHOOL,Merced,Merced,Adm,10,5,5
EL CAPITAN HIGH SCHOOL54697,EL CAPITAN HIGH SCHOOL,Merced,Merced,Enr,5,3,
EL CERRITO HIGH SCHOOL50815,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,App,83,49,34
EL CERRITO HIGH SCHOOL50815,EL CERRITO HIGH SCHOOL,El Cerrito,Contra Costa,Adm,24,13,11
EL DIAMANTE HIGH SCHOOL53699,EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,App,21,9,12
EL DIAMANTE HIGH SCHOOL53699,EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,Adm,5,,3
EL DORADO HIGH SCHOOL52478,EL DORADO HIGH SCHOOL,Placentia,Orange,App,56,35,21
EL DORADO HIGH SCHOOL52478,EL DORADO HIGH SCHOOL,Placentia,Orange,Adm,22,16,6
EL DORADO HIGH SCHOOL52478,EL DORADO HIGH SCHOOL,Placentia,Orange,Enr,7,5,
EL DORADO HIGH SCHOOL52485,EL DORADO HIGH SCHOOL,Placerville,El Dorado,App,10,6,
EL MODENA HIGH SCHOOL52276,EL MODENA HIGH SCHOOL,Orange,Orange,App,53,31,22
EL MODENA HIGH SCHOOL52276,EL MODENA HIGH SCHOOL,Orange,Orange,Adm,13,6,7
EL MODENA HIGH SCHOOL52276,EL MODENA HIGH SCHOOL,Orange,Orange,Enr,6,4,
EL MOLINO HIGH SCHOOL50947,EL MOLINO HIGH SCHOOL,Forestville,Sonoma,App,10,5,5
EL MOLINO HIGH SCHOOL50947,EL MOLINO HIGH SCHOOL,Forestville,Sonoma,Adm,5,3,
EL MONTE HIGH SCHOOL50835,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,App,62,34,28
EL MONTE HIGH SCHOOL50835,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,Adm,22,12,10
EL MONTE HIGH SCHOOL50835,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,Enr,3,,
EL RANCHO HIGH SCHOOL52655,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,App,44,25,19
EL RANCHO HIGH SCHOOL52655,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,Adm,14,5,9
EL SEGUNDO HIGH SCHOOL50845,EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,App,67,40,27
EL SEGUNDO HIGH SCHOOL50845,EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,Adm,22,17,5
EL SEGUNDO HIGH SCHOOL50845,EL SEGUNDO HIGH SCHOOL,El Segundo,Los Angeles,Enr,3,3,
EL TORO HIGH SCHOOL51974,EL TORO HIGH SCHOOL,Lake Forest,Orange,App,78,33,45
EL TORO HIGH SCHOOL51974,EL TORO HIGH SCHOOL,Lake Forest,Orange,Adm,25,12,13
EL TORO HIGH SCHOOL51974,EL TORO HIGH SCHOOL,Lake Forest,Orange,Enr,5,4,
ELEANOR ROOSEVELT HIGH SCHOOL54078,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,App,184,105,79
ELEANOR ROOSEVELT HIGH SCHOOL54078,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,Adm,64,35,29
ELEANOR ROOSEVELT HIGH SCHOOL54078,ELEANOR ROOSEVELT HIGH SCHOOL,Eastvale,Riverside,Enr,13,4,9
ELIZABETH LEARNING CENTER50697,ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,App,18,15,
ELIZABETH LEARNING CENTER50697,ELIZABETH LEARNING CENTER,Cudahy,Los Angeles,Adm,3,,
ELK GROVE HIGH SCHOOL50825,ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,App,24,13,11
ELK GROVE HIGH SCHOOL50825,ELK GROVE HIGH SCHOOL,Elk Grove,Sacramento,Adm,4,,
ELSINORE HIGH SCHOOL50855,ELSINORE HIGH SCHOOL,Wildomar,Riverside,App,41,25,16
ELSINORE HIGH SCHOOL50855,ELSINORE HIGH SCHOOL,Wildomar,Riverside,Adm,11,5,6
ELSINORE HIGH SCHOOL50855,ELSINORE HIGH SCHOOL,Wildomar,Riverside,Enr,5,3,
ENCINAL HIGH SCHOOL50015,ENCINAL HIGH SCHOOL,Alameda,Alameda,App,40,26,14
ENCINAL HIGH SCHOOL50015,ENCINAL HIGH SCHOOL,Alameda,Alameda,Adm,13,9,4
ENCINAL HIGH SCHOOL50015,ENCINAL HIGH SCHOOL,Alameda,Alameda,Enr,3,3,
ENGINEERING & TECH ACAD AT THS54441,ENGINEERING & TECH ACAD AT THS,Los Angeles,Los Angeles,App,8,,
ENTERPRISE HIGH SCHOOL52580,ENTERPRISE HIGH SCHOOL,Redding,Shasta,App,9,,5
ENTERPRISE HIGH SCHOOL52580,ENTERPRISE HIGH SCHOOL,Redding,Shasta,Adm,4,,3
ERNEST RIGHETTI HIGH SCHOOL53303,ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,App,40,28,12
ERNEST RIGHETTI HIGH SCHOOL53303,ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,Adm,11,7,4
ESCONDIDO CHARTER HIGH SCHOOL50871,ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,App,28,12,16
ESCONDIDO CHARTER HIGH SCHOOL50871,ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,Adm,10,6,4
ESCONDIDO CHARTER HIGH SCHOOL50871,ESCONDIDO CHARTER HIGH SCHOOL,Escondido,San Diego,Enr,4,3,
ESCONDIDO HIGH SCHOOL50880,ESCONDIDO HIGH SCHOOL,Escondido,San Diego,App,107,64,43
ESCONDIDO HIGH SCHOOL50880,ESCONDIDO HIGH SCHOOL,Escondido,San Diego,Adm,37,25,12
ESCONDIDO HIGH SCHOOL50880,ESCONDIDO HIGH SCHOOL,Escondido,San Diego,Enr,17,14,3
ESPERANZA HIGH SCHOOL50093,ESPERANZA HIGH SCHOOL,Anaheim,Orange,App,35,21,14
ESPERANZA HIGH SCHOOL50093,ESPERANZA HIGH SCHOOL,Anaheim,Orange,Adm,10,5,5
ETIWANDA HIGH SCHOOL50888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,App,110,65,45
ETIWANDA HIGH SCHOOL50888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,Adm,25,12,13
ETIWANDA HIGH SCHOOL50888,ETIWANDA HIGH SCHOOL,Etiwanda,San Bernardino,Enr,7,3,4
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,App,288,154,134
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,Adm,88,54,34
EVERGREEN VALLEY HIGH SCHOOL53169,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,Enr,19,12,7
F BRAVO MEDICAL MAGNET HS51719,F BRAVO MEDICAL MAGNET HS,Los Angeles,Los Angeles,App,160,113,47
F BRAVO MEDICAL MAGNET HS51719,F BRAVO MEDICAL MAGNET HS,Los Angeles,Los Angeles,Adm,65,51,14
F BRAVO MEDICAL MAGNET HS51719,F BRAVO MEDICAL MAGNET HS,Los Angeles,Los Angeles,Enr,26,23,3
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,App,47,28,19
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,Adm,14,9,5
FAIRFAX HIGH SCHOOL51590,FAIRFAX HIGH SCHOOL,Los Angeles,Los Angeles,Enr,3,3,
FALLBROOK UNION HIGH SCHOOL50925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,App,34,23,11
FALLBROOK UNION HIGH SCHOOL50925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,Adm,12,8,4
FALLBROOK UNION HIGH SCHOOL50925,FALLBROOK UNION HIGH SCHOOL,Fallbrook,San Diego,Enr,5,3,
FELICITAS GONZALO MENDEZ HS54381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,App,15,12,
FELICITAS GONZALO MENDEZ HS54381,FELICITAS GONZALO MENDEZ HS,Los Angeles,Los Angeles,Adm,7,6,
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,App,58,28,30
FLOYD B BUCHANAN HIGH SCHOOL50618,FLOYD B BUCHANAN HIGH SCHOOL,Clovis,Fresno,Adm,22,12,10
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,App,103,47,56
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,Adm,48,25,23
FOLSOM HIGH SCHOOL50940,FOLSOM HIGH SCHOOL,Folsom,Sacramento,Enr,9,5,4
FONTANA HIGH SCHOOL50945,FONTANA HIGH SCHOOL,Fontana,San Bernardino,App,101,66,35
FONTANA HIGH SCHOOL50945,FONTANA HIGH SCHOOL,Fontana,San Bernardino,Adm,18,16,
FOOTHILL HIGH SCHOOL50213,FOOTHILL HIGH SCHOOL,Bakersfield,Kern,App,19,14,5
FOOTHILL HIGH SCHOOL50213,FOOTHILL HIGH SCHOOL,Bakersfield,Kern,Adm,5,4,
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,App,228,102,126
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Adm,85,37,48
FOOTHILL HIGH SCHOOL52497,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Enr,13,3,10
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,App,108,73,35
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,Adm,33,22,11
FOOTHILL HIGH SCHOOL53234,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,Enr,6,4,
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,App,45,22,23
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Adm,15,8,7
FOOTHILL TECHNOLOGY HS53691,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,Enr,9,7,
FORTUNA UNION HIGH SCHOOL50965,FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,App,8,7,
FORTUNA UNION HIGH SCHOOL50965,FORTUNA UNION HIGH SCHOOL,Fortuna,Humboldt,Adm,3,,
FOSHAY LEARNING CENTER51788,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,App,34,18,16
FOSHAY LEARNING CENTER51788,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,Adm,11,7,4
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,App,196,119,77
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Adm,57,37,20
FOUNTAIN VALLEY HIGH SCHOOL50964,FOUNTAIN VALLEY HIGH SCHOOL,Fountain Valley,Orange,Enr,23,9,14
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,App,102,60,42
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Adm,47,26,21
FRANKLIN HIGH SCHOOL50824,FRANKLIN HIGH SCHOOL,Elk Grove,Sacramento,Enr,9,6,3
FREEDOM HIGH SCHOOL50372,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,App,31,18,13
FREEDOM HIGH SCHOOL50372,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Adm,8,3,5
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,App,104,55,49
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Adm,42,22,20
FREMONT HIGH SCHOOL53460,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Enr,7,4,3
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,App,20,16,
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,Adm,4,4,
FRESNO HIGH SCHOOL50985,FRESNO HIGH SCHOOL,Fresno,Fresno,Enr,3,3,
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,App,46,29,17
FULLERTON UNION HIGH SCHOOL51010,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,Adm,11,7,4
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,App,110,60,50
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,Adm,49,25,24
GABRIELINO HIGH SCHOOL53062,GABRIELINO HIGH SCHOOL,San Gabriel,Los Angeles,Enr,17,7,10
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,App,64,39,25
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,Adm,19,11,8
GAHR HIGH SCHOOL50722,GAHR HIGH SCHOOL,Cerritos,Los Angeles,Enr,4,,
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,App,121,49,72
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,Adm,28,10,18
GALILEO ACAD OF SCIENCE & TECH52945,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,Enr,10,6,4
GARDEN GROVE HIGH SCHOOL51030,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,App,101,56,45
GARDEN GROVE HIGH SCHOOL51030,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,Adm,27,13,14
GARDEN GROVE HIGH SCHOOL51030,GARDEN GROVE HIGH SCHOOL,Garden Grove,Orange,Enr,5,3,
GARDENA HIGH SCHOOL51020,GARDENA HIGH SCHOOL,Gardena,Los Angeles,App,28,19,9
GARDENA HIGH SCHOOL51020,GARDENA HIGH SCHOOL,Gardena,Los Angeles,Adm,9,8,
GAREY HIGH SCHOOL52501,GAREY HIGH SCHOOL,Pomona,Los Angeles,App,40,28,12
GAREY HIGH SCHOOL52501,GAREY HIGH SCHOOL,Pomona,Los Angeles,Adm,9,6,3
GATEWAY HIGH SCHOOL52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,App,25,15,10
GATEWAY HIGH SCHOOL52947,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,Adm,7,3,4
GEORGE WASHINGTON HIGH SCHOOL52950,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,App,121,65,56
GEORGE WASHINGTON HIGH SCHOOL52950,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,Adm,43,28,15
GEORGE WASHINGTON HIGH SCHOOL52950,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,Enr,14,8,6
GILROY HIGH SCHOOL51040,GILROY HIGH SCHOOL,Gilroy,Santa Clara,App,15,12,
GILROY HIGH SCHOOL51040,GILROY HIGH SCHOOL,Gilroy,Santa Clara,Adm,3,,
GLEN A WILSON HIGH SCHOOL52694,GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,App,96,51,45
GLEN A WILSON HIGH SCHOOL52694,GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,Adm,42,20,22
GLEN A WILSON HIGH SCHOOL52694,GLEN A WILSON HIGH SCHOOL,Hacienda Heights,Los Angeles,Enr,17,6,11
GLENDALE HIGH SCHOOL51050,GLENDALE HIGH SCHOOL,Glendale,Los Angeles,App,63,37,26
GLENDALE HIGH SCHOOL51050,GLENDALE HIGH SCHOOL,Glendale,Los Angeles,Adm,26,11,15
GLENDORA HIGH SCHOOL51070,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,App,77,40,37
GLENDORA HIGH SCHOOL51070,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,Adm,34,21,13
GLENDORA HIGH SCHOOL51070,GLENDORA HIGH SCHOOL,Glendora,Los Angeles,Enr,7,5,
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,App,52,26,26
GOLDEN VALLEY HIGH SCHOOL53871,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,Adm,12,4,8
GOLDEN WEST HIGH SCHOOL53662,GOLDEN WEST HIGH SCHOOL,Visalia,Tulare,App,9,7,
GOMPERS PREPARATORY ACADEMY54353,GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,App,94,61,33
GOMPERS PREPARATORY ACADEMY54353,GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,Adm,24,16,8
GOMPERS PREPARATORY ACADEMY54353,GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,Enr,16,12,4
GRANADA HIGH SCHOOL51423,GRANADA HIGH SCHOOL,Livermore,Alameda,App,75,39,36
GRANADA HIGH SCHOOL51423,GRANADA HIGH SCHOOL,Livermore,Alameda,Adm,19,11,8
GRANADA HIGH SCHOOL51423,GRANADA HIGH SCHOOL,Livermore,Alameda,Enr,4,3,
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,App,335,192,143
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,Adm,130,64,66
GRANADA HILLS CHARTER HIGH SCH51088,GRANADA HILLS CHARTER HIGH SCH,Granada Hills,Los Angeles,Enr,34,15,19
GRAND TERRACE HIGH SCHOOL54606,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,App,34,18,16
GRAND TERRACE HIGH SCHOOL54606,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,Adm,4,,3
GRANITE BAY HIGH SCHOOL51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,App,121,61,60
GRANITE BAY HIGH SCHOOL51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,Adm,49,25,24
GRANITE BAY HIGH SCHOOL51106,GRANITE BAY HIGH SCHOOL,Granite Bay,Placer,Enr,8,5,3
GRANITE HILLS HIGH SCHOOL50806,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,App,67,45,22
GRANITE HILLS HIGH SCHOOL50806,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,Adm,22,13,9
GRANITE HILLS HIGH SCHOOL50806,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,Enr,7,6,
